chr4	124080000	124120000
chr4	125440000	125440000
chr4	126440000	126440000
chr4	128920000	128920000
chr4	130400000	130520000
chr4	134160000	134240000
chr4	138080000	138160000
chr4	140160000	140160000
chr4	140560000	140680000
chr4	141520000	141520000
chr4	142280000	142280000
chr4	144720000	144760000
chr4	146240000	146280000
chr4	146760000	146760000
chr4	147080000	147360000
chr4	148160000	148240000
chr4	149040000	149040000
chr4	151080000	151080000
chr4	151400000	151400000
chr4	152160000	152200000
chr4	153920000	153960000
chr4	154280000	154280000
chr4	155520000	155680000
chr4	156480000	156480000
chr4	156920000	157080000
chr4	159360000	159360000
chr4	159800000	159800000
chr4	160640000	160640000
chr4	166240000	166240000
chr4	169240000	169360000
chr4	170080000	170160000
chr4	170920000	170920000
chr4	171240000	171280000
chr4	174000000	174160000
chr4	174440000	174640000
chr4	175480000	175520000
chr4	177080000	177160000
chr4	178720000	178760000
chr4	181760000	181800000
chr4	184600000	184600000
chr4	185320000	185400000
chr4	186320000	186320000
chr4	186760000	186800000
chr4	187360000	187440000
chr5	1720000	1760000
chr5	4960000	5160000
chr5	5480000	5480000
chr5	7920000	7920000
chr5	9600000	9600000
chr5	10480000	10480000
chr5	14000000	14080000
chr5	14720000	14720000
chr5	15080000	15080000
chr5	16160000	16480000
chr5	17280000	17280000
chr5	18440000	18520000
chr5	21880000	21880000
chr5	31560000	31560000
chr5	32160000	32160000
chr5	33480000	33480000
chr5	34520000	34520000
chr5	34960000	34960000
chr5	36080000	36200000
chr5	36920000	37080000
chr5	38400000	38400000
chr5	38960000	39000000
chr5	39600000	39600000
chr5	40920000	40920000
chr5	41880000	42120000
chr5	42720000	42920000
chr5	43560000	43680000
chr5	52000000	52000000
chr5	53800000	53840000
chr5	54520000	54520000
chr5	55240000	55240000
chr5	55560000	55600000
chr5	56240000	56240000
chr5	56600000	56600000
chr5	57840000	58080000
chr5	61520000	61720000
chr5	63960000	63960000
chr5	64920000	64920000
chr5	65520000	65560000
chr5	68400000	68400000
chr5	70360000	70680000
chr5	71640000	71640000
chr5	72240000	72240000
chr5	72880000	72880000
chr5	73160000	73200000
chr5	74000000	74080000
chr5	75600000	75680000
chr5	75880000	75920000
chr5	76400000	76440000
chr5	76840000	77000000
chr5	77600000	77640000
chr5	78320000	78320000
chr5	79960000	80000000
chr5	80640000	80640000
chr5	81600000	81600000
chr5	82960000	83000000
chr5	86160000	86360000
chr5	86760000	87000000
chr5	88040000	88040000
chr5	90160000	90160000
chr5	90840000	90840000
chr5	94800000	94840000
chr5	95720000	95720000
chr5	96120000	96120000
chr5	96520000	96520000
chr5	98440000	98440000
chr5	101800000	101880000
chr5	102920000	102960000
chr5	107760000	107760000
chr5	108880000	108880000
chr5	110080000	110080000
chr5	110480000	110480000
chr5	111560000	111880000
chr5	112960000	113000000
chr5	114560000	114640000
chr5	115000000	115000000
chr5	115440000	115480000
chr5	118320000	118320000
chr5	118800000	118840000
chr5	121320000	121320000
chr5	121840000	121840000
chr5	122960000	123000000
chr5	125680000	125680000
chr5	125960000	126000000
chr5	126880000	126880000
chr5	127560000	127560000
chr5	130480000	130520000
chr5	130760000	130800000
chr5	131400000	131720000
chr5	132440000	132440000
chr5	133400000	133400000
chr5	134280000	134280000
chr5	134800000	134800000
chr5	135560000	135560000
chr5	137520000	137520000
chr5	138760000	138760000
chr5	139120000	139160000
chr5	139560000	139560000
chr5	140080000	140080000
chr5	140680000	140680000
chr5	141000000	141000000
chr5	141320000	141320000
chr5	142080000	142080000
chr5	142240000	142240000
chr5	143560000	143560000
chr5	145840000	145840000
chr5	148080000	148080000
chr5	148640000	148640000
chr5	149360000	149360000
chr5	150560000	150600000
chr5	151160000	151160000
chr5	153320000	153400000
chr5	154320000	154320000
chr5	156600000	156600000
chr5	157120000	157120000
chr5	158520000	158520000
chr5	159360000	159360000
chr5	159800000	159800000
chr5	162800000	162800000
chr5	166920000	166920000
chr5	167600000	167600000
chr5	167920000	167920000
chr5	168920000	168920000
chr5	170040000	170080000
chr5	170720000	170760000
chr5	171280000	171280000
chr5	171440000	171440000
chr5	171720000	171800000
chr5	172320000	172320000
chr5	172640000	172640000
chr5	172960000	173000000
chr5	173360000	173360000
chr5	174160000	174320000
chr5	175720000	175760000
chr5	176360000	176440000
chr5	177200000	177240000
chr5	178480000	178480000
chr5	179280000	179280000
chr6	1400000	1480000
chr6	2680000	2720000
chr6	3000000	3040000
chr6	3960000	4000000
chr6	5360000	5360000
chr6	6560000	6600000
chr6	8040000	8200000
chr6	10560000	10920000
chr6	11640000	11680000
chr6	13720000	13880000
chr6	15760000	15800000
chr6	16320000	16400000
chr6	16880000	16880000
chr6	17240000	17240000
chr6	18640000	18640000
chr6	20200000	20320000
chr6	21680000	21680000
chr6	24480000	24480000
chr6	25200000	25320000
chr6	26080000	26120000
chr6	26680000	26720000
chr6	28000000	28160000
chr6	30280000	30280000
chr6	31560000	31720000
chr6	32080000	32280000
chr6	33360000	33360000
chr6	34240000	34240000
chr6	35560000	35560000
chr6	36440000	36680000
chr6	37360000	37400000
chr6	38800000	38800000
chr6	41400000	41440000
chr6	41800000	41800000
chr6	42120000	42120000
chr6	42640000	42640000
chr6	43240000	43320000
chr6	43680000	43720000
chr6	44440000	44480000
chr6	46720000	47120000
chr6	47440000	47480000
chr6	49600000	50000000
chr6	52000000	52240000
chr6	53040000	53080000
chr6	53680000	53960000
chr6	56280000	56280000
chr6	56560000	56600000
chr6	57280000	57280000
chr6	64600000	64720000
chr6	70920000	70960000
chr6	71720000	71920000
chr6	72880000	72960000
chr6	74160000	74200000
chr6	76560000	76640000
chr6	80600000	80680000
chr6	83000000	83000000
chr6	84360000	84360000
chr6	85000000	85080000
chr6	86120000	86120000
chr6	86320000	86480000
chr6	87760000	87800000
chr6	89720000	89720000
chr6	90400000	90640000
chr6	91360000	91720000
chr6	95760000	95920000
chr6	97040000	97120000
chr6	99800000	99880000
chr6	100360000	100400000
chr6	101240000	101440000
chr6	105080000	105400000
chr6	106880000	106920000
chr6	107440000	107480000
chr6	108320000	108360000
chr6	108960000	108960000
chr6	109560000	109560000
chr6	109840000	109920000
chr6	110880000	110920000
chr6	111680000	111680000
chr6	112080000	112120000
chr6	112480000	112520000
chr6	114400000	114400000
chr6	116440000	116560000
chr6	119280000	119280000
chr6	121400000	121760000
chr6	122720000	122840000
chr6	126360000	126360000
chr6	127640000	128040000
chr6	129840000	129960000
chr6	130400000	130400000
chr6	131200000	131240000
chr6	132000000	132000000
chr6	132880000	132880000
chr6	133920000	133920000
chr6	134480000	134480000
chr6	135400000	135400000
chr6	135800000	135800000
chr6	137200000	137280000
chr6	138040000	138040000
chr6	139120000	139160000
chr6	142480000	142840000
chr6	143840000	143880000
chr6	144400000	144440000
chr6	144880000	144920000
chr6	146280000	146320000
chr6	147120000	147160000
chr6	147720000	147760000
chr6	148520000	148560000
chr6	148880000	148920000
chr6	149360000	149400000
chr6	150280000	150400000
chr6	151160000	151200000
chr6	151760000	151840000
chr6	153080000	153360000
chr6	154480000	154520000
chr6	155000000	155040000
chr6	155640000	155680000
chr6	157640000	157640000
chr6	158480000	158520000
chr6	159360000	159480000
chr6	160000000	160160000
chr6	160440000	160480000
chr6	160840000	160920000
chr6	161720000	161760000
chr6	165440000	165680000
chr6	166480000	166600000
chr6	167360000	167400000
chr6	169000000	169040000
chr7	880000	920000
chr7	1480000	1480000
chr7	2400000	2680000
chr7	5200000	5200000
chr7	5720000	5760000
chr7	6480000	6480000
chr7	6840000	6880000
chr7	8320000	8320000
chr7	11360000	11440000
chr7	12400000	12520000
chr7	13280000	13280000
chr7	16080000	16120000
chr7	16600000	16600000
chr7	17680000	17680000
chr7	18320000	18360000
chr7	19680000	19720000
chr7	20640000	20680000
chr7	22080000	22080000
chr7	22520000	22520000
chr7	23200000	23280000
chr7	23560000	23560000
chr7	25160000	25200000
chr7	27160000	27200000
chr7	28120000	28280000
chr7	29480000	29600000
chr7	30600000	30600000
chr7	32520000	32520000
chr7	33120000	33160000
chr7	36440000	36440000
chr7	39560000	39560000
chr7	41960000	41960000
chr7	42880000	42920000
chr7	43480000	43560000
chr7	44000000	44040000
chr7	44560000	44560000
chr7	45160000	45160000
chr7	47280000	47280000
chr7	48200000	48200000
chr7	50040000	50440000
chr7	51400000	51400000
chr7	54520000	54760000
chr7	55640000	55760000
chr7	56160000	56240000
chr7	62600000	62600000
chr7	64600000	64800000
chr7	66360000	66360000
chr7	69840000	69920000
chr7	72040000	72320000
chr7	73800000	74120000
chr7	76080000	76120000
chr7	77080000	77400000
chr7	78680000	78720000
chr7	79520000	79520000
chr7	80160000	80160000
chr7	80920000	80960000
chr7	82240000	82360000
chr7	85360000	85360000
chr7	87640000	87680000
chr7	89560000	89600000
chr7	91320000	91560000
chr7	91960000	92000000
chr7	92560000	92680000
chr7	93960000	93960000
chr7	95200000	95280000
chr7	96560000	96560000
chr7	97320000	97680000
chr7	98320000	98320000
chr7	98840000	98880000
chr7	100320000	100320000
chr7	100720000	100720000
chr7	101920000	102080000
chr7	102520000	102680000
chr7	104360000	104360000
chr7	104960000	105000000
chr7	105480000	105600000
chr7	106600000	106640000
chr7	107600000	107600000
chr7	108000000	108000000
chr7	111160000	111160000
chr7	111920000	111920000
chr7	113160000	113160000
chr7	115560000	115560000
chr7	116840000	116840000
chr7	117640000	117680000
chr7	120000000	120160000
chr7	124360000	124520000
chr7	126760000	126960000
chr7	127760000	127800000
chr7	128320000	128320000
chr7	129480000	129480000
chr7	130200000	130200000
chr7	131000000	131000000
chr7	133800000	133960000
chr7	134320000	134320000
chr7	134520000	134600000
chr7	134960000	135000000
chr7	135360000	135440000
chr7	136960000	136960000
chr7	137400000	137400000
chr7	138440000	138680000
chr7	139760000	139760000
chr7	140040000	140040000
chr7	142640000	142640000
chr7	143520000	143720000
chr7	147760000	147800000
chr7	148320000	148400000
chr7	150320000	150360000
chr7	151120000	151120000
chr7	152160000	152200000
chr7	154240000	154320000
chr7	156400000	156440000
chr7	156880000	156880000
chr8	2080000	2120000
chr8	6240000	6240000
chr8	8560000	8640000
chr8	8920000	8920000
chr8	9760000	9760000
chr8	10360000	10440000
chr8	10760000	10800000
chr8	11200000	11280000
chr8	12320000	12480000
chr8	13600000	13640000
chr8	17120000	17200000
chr8	17840000	17840000
chr8	18720000	18760000
chr8	19240000	19280000
chr8	19760000	19760000
chr8	20040000	20080000
chr8	21840000	22000000
chr8	23360000	23360000
chr8	24160000	24160000
chr8	25400000	25400000
chr8	27200000	27200000
chr8	28520000	28680000
chr8	30120000	30160000
chr8	30800000	30800000
chr8	31160000	31160000
chr8	32520000	32520000
chr8	33600000	33640000
chr8	36760000	36800000
chr8	37680000	37720000
chr8	38760000	38800000
chr8	39080000	39320000
chr8	41040000	41080000
chr8	41520000	41520000
chr8	42360000	42400000
chr8	43040000	43280000
chr8	48880000	49040000
chr8	50040000	50080000
chr8	52760000	53120000
chr8	53480000	53560000
chr8	56840000	56840000
chr8	57160000	57320000
chr8	58360000	58480000
chr8	59480000	59600000
chr8	61320000	61480000
chr8	62240000	62560000
chr8	64400000	64480000
chr8	65480000	65600000
chr8	66680000	66680000
chr8	67520000	67520000
chr8	70720000	70960000
chr8	71760000	71800000
chr8	72880000	72880000
chr8	76360000	76480000
chr8	79440000	79480000
chr8	80680000	80720000
chr8	81120000	81120000
chr8	82800000	83000000
chr8	85640000	85680000
chr8	86080000	86160000
chr8	87600000	87680000
chr8	90800000	90800000
chr8	92040000	92440000
chr8	94760000	94760000
chr8	95560000	95640000
chr8	96360000	96360000
chr8	97320000	97320000
chr8	98680000	98800000
chr8	99200000	99200000
chr8	101200000	101200000
chr8	101640000	101640000
chr8	102400000	102400000
chr8	103320000	103320000
chr8	103920000	103920000
chr8	104160000	104160000
chr8	104640000	104800000
chr8	105520000	105560000
chr8	106920000	106960000
chr8	107760000	107760000
chr8	108880000	108880000
chr8	109840000	109920000
chr8	110440000	110840000
chr8	118360000	118400000
chr8	119800000	119800000
chr8	120880000	120920000
chr8	121520000	121520000
chr8	123760000	123760000
chr8	124320000	124320000
chr8	124840000	124880000
chr8	125560000	125600000
chr8	126120000	126160000
chr8	126800000	126800000
chr8	127880000	127880000
chr8	128800000	128800000
chr8	130880000	130880000
chr8	131800000	131800000
chr8	133720000	133840000
chr8	134280000	134280000
chr8	134560000	134560000
chr8	135960000	136000000
chr8	140640000	140760000
chr8	141520000	141520000
chr8	142520000	142520000
chr8	144440000	144440000
chr8	145680000	145720000
chr9	800000	800000
chr9	2000000	2000000
chr9	2840000	2840000
chr9	4680000	4680000
chr9	5000000	5000000
